Seasonal,T24Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
531,1562,75,57,21,26,7,7
848,2156,72,59,22,26,7,7
1933,3563,70,58,23,26,7,7
3158,5060,68,59,24,26,7,7
5067,4125,67,58,1,27,1,7
5726,4887,66,58,2,27,1,7
6130,5368,65,58,3,27,1,7
6358,5661,64,58,4,27,1,7
6426,5743,63,58,5,27,1,7
6353,5630,63,58,6,27,1,7
6028,5170,63,58,7,27,1,7
5185,4102,64,59,8,27,1,7
4025,2834,67,60,9,27,1,7
2887,1721,72,61,10,27,1,7
1963,897,75,60,11,27,1,7
1418,349,78,58,12,27,1,7
1312,142,80,56,13,27,1,7
1317,139,80,55,14,27,1,7
1206,192,79,57,15,27,1,7
884,227,79,56,16,27,1,7
433,92,79,58,17,27,1,7
0,0,78,59,18,27,1,7
40,105,77,59,19,27,1,7
339,549,77,59,20,27,1,7
277,531,74,60,21,27,1,7
844,848,72,61,22,27,1,7
2187,1933,70,62,23,27,1,7
3609,3158,69,62,24,27,1,7
7932,5067,68,63,1,28,2,7
8511,5726,68,63,2,28,2,7
8811,6130,67,63,3,28,2,7
8870,6358,67,63,4,28,2,7
8577,6426,67,63,5,28,2,7
7714,6353,67,64,6,28,2,7
6288,6028,67,64,7,28,2,7
4695,5185,69,66,8,28,2,7
3641,4025,70,66,9,28,2,7
2942,2887,72,66,10,28,2,7
2193,1963,73,67,11,28,2,7
1597,1418,74,67,12,28,2,7
1174,1312,72,68,13,28,2,7
700,1317,72,69,14,28,2,7
422,1206,73,68,15,28,2,7
198,884,75,68,16,28,2,7
0,433,76,69,17,28,2,7
180,0,77,69,18,28,2,7
998,40,77,68,19,28,2,7
1936,339,76,68,20,28,2,7
2415,277,71,67,21,28,2,7
3436,844,70,67,22,28,2,7
5098,2187,69,66,23,28,2,7
6735,3609,68,65,24,28,2,7
5141,7932,68,65,1,29,3,7
5893,8511,67,65,2,29,3,7
6394,8811,67,64,3,29,3,7
6626,8870,67,66,4,29,3,7
6533,8577,68,66,5,29,3,7
5966,7714,68,66,6,29,3,7
4724,6288,68,67,7,29,3,7
3273,4695,69,67,8,29,3,7
2378,3641,70,68,9,29,3,7
1705,2942,70,68,10,29,3,7
1230,2193,70,67,11,29,3,7
821,1597,73,67,12,29,3,7
471,1174,76,67,13,29,3,7
145,700,77,67,14,29,3,7
0,422,78,67,15,29,3,7
76,198,80,68,16,29,3,7
168,0,80,67,17,29,3,7
361,180,78,65,18,29,3,7
842,998,74,66,19,29,3,7
1280,1936,73,64,20,29,3,7
1245,2415,72,63,21,29,3,7
2024,3436,70,63,22,29,3,7
3556,5098,68,62,23,29,3,7
5095,6735,68,62,24,29,3,7
5957,5141,66,61,1,30,4,7
6601,5893,66,59,2,30,4,7
6975,6394,65,59,3,30,4,7
7155,6626,64,58,4,30,4,7
6993,6533,63,57,5,30,4,7
6310,5966,63,57,6,30,4,7
5092,4724,62,56,7,30,4,7
3602,3273,63,56,8,30,4,7
2598,2378,65,55,9,30,4,7
1875,1705,67,55,10,30,4,7
1253,1230,69,55,11,30,4,7
809,821,71,54,12,30,4,7
550,471,72,54,13,30,4,7
284,145,74,54,14,30,4,7
142,0,74,54,15,30,4,7
61,76,74,54,16,30,4,7
0,168,74,53,17,30,4,7
60,361,73,54,18,30,4,7
469,842,72,54,19,30,4,7
1014,1280,71,55,20,30,4,7
1064,1245,68,55,21,30,4,7
1823,2024,66,56,22,30,4,7
3374,3556,66,54,23,30,4,7
4890,5095,64,54,24,30,4,7
6569,5957,63,54,1,31,5,7
7245,6601,62,54,2,31,5,7
7629,6975,61,55,3,31,5,7
7770,7155,61,55,4,31,5,7
7603,6993,60,54,5,31,5,7
6948,6310,61,55,6,31,5,7
5714,5092,60,55,7,31,5,7
4149,3602,62,56,8,31,5,7
3028,2598,64,56,9,31,5,7
2155,1875,66,56,10,31,5,7
1443,1253,69,56,11,31,5,7
957,809,72,55,12,31,5,7
688,550,74,52,13,31,5,7
340,284,74,51,14,31,5,7
186,142,75,50,15,31,5,7
100,61,74,53,16,31,5,7
0,0,75,51,17,31,5,7
83,60,75,51,18,31,5,7
565,469,74,51,19,31,5,7
1142,1014,73,53,20,31,5,7
1133,1064,70,55,21,31,5,7
1783,1823,68,55,22,31,5,7
3265,3374,67,55,23,31,5,7
4733,4890,65,55,24,31,5,7
7340,6569,63,55,1,1,6,8
8004,7245,63,56,2,1,6,8
8440,7629,62,55,3,1,6,8
8589,7770,61,55,4,1,6,8
8444,7603,59,55,5,1,6,8
7715,6948,60,56,6,1,6,8
6481,5714,59,56,7,1,6,8
4897,4149,61,57,8,1,6,8
3651,3028,65,59,9,1,6,8
2624,2155,67,60,10,1,6,8
1658,1443,72,59,11,1,6,8
909,957,75,59,12,1,6,8
399,688,76,58,13,1,6,8
0,340,77,58,14,1,6,8
35,186,77,57,15,1,6,8
206,100,77,57,16,1,6,8
459,0,79,58,17,1,6,8
1000,83,78,57,18,1,6,8
1667,565,76,58,19,1,6,8
2213,1142,75,59,20,1,6,8
2249,1133,73,58,21,1,6,8
2947,1783,71,59,22,1,6,8
4294,3265,70,60,23,1,6,8
5715,4733,68,60,24,1,6,8
2513,7340,67,61,1,2,7,8
3233,8004,67,62,2,2,7,8
3694,8440,66,62,3,2,7,8
3921,8589,66,62,4,2,7,8
3963,8444,66,62,5,2,7,8
3742,7715,66,62,6,2,7,8
3316,6481,66,62,7,2,7,8
2436,4897,67,63,8,2,7,8
1385,3651,69,64,9,2,7,8
557,2624,72,64,10,2,7,8
116,1658,75,65,11,2,7,8
0,909,77,65,12,2,7,8
56,399,78,64,13,2,7,8
201,0,79,64,14,2,7,8
404,35,80,64,15,2,7,8
571,206,80,65,16,2,7,8
647,459,77,65,17,2,7,8
653,1000,77,67,18,2,7,8
823,1667,75,65,19,2,7,8
1061,2213,74,64,20,2,7,8
879,2249,72,64,21,2,7,8
1319,2947,71,64,22,2,7,8
2309,4294,70,64,23,2,7,8
3410,5715,69,64,24,2,7,8
4275,2513,69,64,1,3,1,8
4858,3233,68,64,2,3,1,8
5219,3694,68,64,3,3,1,8
5417,3921,68,65,4,3,1,8
5469,3963,67,64,5,3,1,8
5377,3742,67,65,6,3,1,8
5145,3316,67,65,7,3,1,8
4438,2436,67,64,8,3,1,8
3430,1385,68,64,9,3,1,8
2543,557,69,64,10,3,1,8
1912,116,68,63,11,3,1,8
1447,0,69,62,12,3,1,8
1129,56,69,62,13,3,1,8
963,201,70,60,14,3,1,8
934,404,70,60,15,3,1,8
859,571,70,60,16,3,1,8
596,647,69,59,17,3,1,8
236,653,69,59,18,3,1,8
225,823,67,59,19,3,1,8
301,1061,67,58,20,3,1,8
0,879,65,59,21,3,1,8
544,1319,64,59,22,3,1,8
1742,2309,63,59,23,3,1,8
2963,3410,63,59,24,3,1,8
8273,4275,62,59,1,4,2,8
8849,4858,62,58,2,4,2,8
9138,5219,61,58,3,4,2,8
9186,5417,61,58,4,4,2,8
8924,5469,61,58,5,4,2,8
8082,5377,60,58,6,4,2,8
6778,5145,60,58,7,4,2,8
5227,4438,62,59,8,4,2,8
4047,3430,63,59,9,4,2,8
3044,2543,65,60,10,4,2,8
2143,1912,66,60,11,4,2,8
1472,1447,68,60,12,4,2,8
1037,1129,69,60,13,4,2,8
590,963,70,60,14,4,2,8
277,934,71,61,15,4,2,8
123,859,71,61,16,4,2,8
0,596,72,61,17,4,2,8
25,236,72,61,18,4,2,8
445,225,71,61,19,4,2,8
969,301,71,61,20,4,2,8
1001,0,69,62,21,4,2,8
1928,544,68,62,22,4,2,8
3591,1742,67,62,23,4,2,8
5301,2963,66,62,24,4,2,8
8272,8273,65,63,1,5,3,8
9042,8849,65,62,2,5,3,8
9527,9138,65,62,3,5,3,8
9773,9186,65,62,4,5,3,8
9662,8924,65,63,5,5,3,8
8989,8082,65,63,6,5,3,8
7751,6778,64,63,7,5,3,8
6089,5227,66,63,8,5,3,8
4842,4047,68,63,9,5,3,8
3719,3044,71,64,10,5,3,8
2641,2143,73,64,11,5,3,8
1849,1472,76,65,12,5,3,8
1337,1037,78,65,13,5,3,8
767,590,75,63,14,5,3,8
409,277,79,63,15,5,3,8
139,123,80,64,16,5,3,8
0,0,80,64,17,5,3,8
143,25,79,64,18,5,3,8
705,445,78,65,19,5,3,8
1420,969,77,66,20,5,3,8
1609,1001,76,66,21,5,3,8
2754,1928,74,66,22,5,3,8
4630,3591,72,66,23,5,3,8
6499,5301,71,66,24,5,3,8
5911,8272,70,66,1,6,4,8
6739,9042,69,65,2,6,4,8
7301,9527,68,65,3,6,4,8
7572,9773,68,64,4,6,4,8
7460,9662,67,64,5,6,4,8
6755,8989,66,64,6,6,4,8
5549,7751,66,63,7,6,4,8
4153,6089,67,64,8,6,4,8
3169,4842,71,65,9,6,4,8
2369,3719,74,65,10,6,4,8
1531,2641,77,66,11,6,4,8
891,1849,79,64,12,6,4,8
528,1337,81,63,13,6,4,8
216,767,82,62,14,6,4,8
71,409,83,61,15,6,4,8
39,139,82,62,16,6,4,8
0,0,82,61,17,6,4,8
224,143,82,60,18,6,4,8
858,705,81,62,19,6,4,8
1574,1420,79,64,20,6,4,8
1714,1609,77,63,21,6,4,8
2680,2754,75,64,22,6,4,8
4353,4630,73,63,23,6,4,8
5987,6499,72,62,24,6,4,8
5460,5911,69,63,1,7,5,8
6271,6739,69,62,2,7,5,8
6760,7301,68,62,3,7,5,8
7026,7572,68,62,4,7,5,8
6914,7460,68,62,5,7,5,8
6313,6755,67,62,6,7,5,8
5176,5549,67,62,7,7,5,8
3710,4153,67,62,8,7,5,8
2631,3169,69,62,9,7,5,8
1825,2369,71,62,10,7,5,8
1163,1531,74,63,11,7,5,8
661,891,76,61,12,7,5,8
355,528,78,62,13,7,5,8
45,216,78,60,14,7,5,8
0,71,78,61,15,7,5,8
130,39,78,59,16,7,5,8
383,0,78,59,17,7,5,8
606,224,77,58,18,7,5,8
1140,858,78,55,19,7,5,8
1697,1574,76,54,20,7,5,8
1673,1714,73,55,21,7,5,8
2550,2680,70,57,22,7,5,8
3998,4353,69,56,23,7,5,8
5483,5987,68,56,24,7,5,8
6485,5460,67,56,1,8,6,8
7122,6271,65,55,2,8,6,8
7485,6760,64,54,3,8,6,8
7646,7026,62,54,4,8,6,8
7493,6914,61,54,5,8,6,8
6833,6313,60,53,6,8,6,8
5715,5176,60,53,7,8,6,8
4217,3710,61,53,8,8,6,8
3059,2631,65,54,9,8,6,8
2217,1825,69,54,10,8,6,8
1571,1163,71,55,11,8,6,8
1126,661,74,55,12,8,6,8
826,355,76,54,13,8,6,8
453,45,77,54,14,8,6,8
195,0,73,56,15,8,6,8
80,130,75,55,16,8,6,8
0,383,75,54,17,8,6,8
115,606,73,54,18,8,6,8
652,1140,71,54,19,8,6,8
1260,1697,67,56,20,8,6,8
1317,1673,66,55,21,8,6,8
2119,2550,64,56,22,8,6,8
3483,3998,63,54,23,8,6,8
4894,5483,62,53,24,8,6,8
4852,6485,61,53,1,9,7,8
5573,7122,60,53,2,9,7,8
6053,7485,59,53,3,9,7,8
6316,7646,59,53,4,9,7,8
6374,7493,58,53,5,9,7,8
6233,6833,57,52,6,9,7,8
5828,5715,57,52,7,9,7,8
4740,4217,60,54,8,9,7,8
3436,3059,64,55,9,9,7,8
2367,2217,68,55,10,9,7,8
1619,1571,72,55,11,9,7,8
1105,1126,76,55,12,9,7,8
769,826,77,53,13,9,7,8
598,453,78,53,14,9,7,8
458,195,79,52,15,9,7,8
274,80,80,52,16,9,7,8
75,0,80,53,17,9,7,8
0,115,81,51,18,9,7,8
233,652,80,52,19,9,7,8
727,1260,78,53,20,9,7,8
633,1317,74,55,21,9,7,8
1249,2119,71,55,22,9,7,8
2416,3483,69,56,23,9,7,8
3711,4894,68,56,24,9,7,8
5352,4852,66,56,1,10,1,8
6073,5573,64,55,2,10,1,8
6573,6053,64,55,3,10,1,8
6890,6316,63,55,4,10,1,8
7030,6374,61,55,5,10,1,8
7019,6233,61,55,6,10,1,8
6865,5828,61,55,7,10,1,8
5990,4740,63,56,8,10,1,8
4764,3436,68,56,9,10,1,8
3607,2367,72,57,10,10,1,8
2690,1619,75,57,11,10,1,8
1926,1105,77,57,12,10,1,8
1344,769,78,56,13,10,1,8
995,598,80,56,14,10,1,8
749,458,80,56,15,10,1,8
488,274,80,55,16,10,1,8
195,75,79,55,17,10,1,8
0,0,79,56,18,10,1,8
194,233,79,56,19,10,1,8
609,727,77,58,20,10,1,8
552,633,74,59,21,10,1,8
1314,1249,71,59,22,10,1,8
2735,2416,70,60,23,10,1,8
4138,3711,69,59,24,10,1,8
7710,5352,67,58,1,11,2,8
8384,6073,67,58,2,11,2,8
8765,6573,66,57,3,11,2,8
8917,6890,65,56,4,11,2,8
8749,7030,64,56,5,11,2,8
8032,7019,64,56,6,11,2,8
6886,6865,63,55,7,11,2,8
5321,5990,64,56,8,11,2,8
4100,4764,69,57,9,11,2,8
3053,3607,73,57,10,11,2,8
2069,2690,76,57,11,11,2,8
1288,1926,78,57,12,11,2,8
717,1344,79,55,13,11,2,8
220,995,81,54,14,11,2,8
19,749,81,52,15,11,2,8
1,488,82,53,16,11,2,8
0,195,81,53,17,11,2,8
177,0,81,53,18,11,2,8
820,194,79,54,19,11,2,8
1443,609,79,55,20,11,2,8
1496,552,74,58,21,11,2,8
2601,1314,70,60,22,11,2,8
4324,2735,68,60,23,11,2,8
5910,4138,67,59,24,11,2,8
6003,7710,66,59,1,12,3,8
6721,8384,65,59,2,12,3,8
7165,8765,64,58,3,12,3,8
7377,8917,63,58,4,12,3,8
7256,8749,63,58,5,12,3,8
6534,8032,62,57,6,12,3,8
5285,6886,62,57,7,12,3,8
3783,5321,64,58,8,12,3,8
2672,4100,67,60,9,12,3,8
1813,3053,71,61,10,12,3,8
1130,2069,75,61,11,12,3,8
697,1288,78,60,12,12,3,8
414,717,80,59,13,12,3,8
79,220,82,59,14,12,3,8
0,19,82,58,15,12,3,8
74,1,83,58,16,12,3,8
203,0,82,59,17,12,3,8
433,177,82,58,18,12,3,8
865,820,80,59,19,12,3,8
1101,1443,78,59,20,12,3,8
936,1496,75,60,21,12,3,8
1812,2601,72,61,22,12,3,8
3316,4324,71,61,23,12,3,8
4758,5910,69,61,24,12,3,8
4418,6003,68,61,1,13,4,8
5045,6721,67,61,2,13,4,8
5437,7165,66,61,3,13,4,8
5618,7377,65,61,4,13,4,8
5459,7256,65,61,5,13,4,8
4699,6534,63,60,6,13,4,8
3401,5285,63,60,7,13,4,8
2082,3783,65,62,8,13,4,8
1199,2672,67,63,9,13,4,8
626,1813,70,63,10,13,4,8
207,1130,72,63,11,13,4,8
0,697,74,62,12,13,4,8
2,414,75,61,13,13,4,8
13,79,78,60,14,13,4,8
88,0,78,59,15,13,4,8
203,74,78,58,16,13,4,8
154,203,77,58,17,13,4,8
50,433,76,59,18,13,4,8
252,865,75,61,19,13,4,8
515,1101,74,62,20,13,4,8
630,936,72,63,21,13,4,8
1594,1812,71,64,22,13,4,8
3047,3316,71,64,23,13,4,8
4465,4758,70,64,24,13,4,8
4716,4418,70,64,1,14,5,8
5382,5045,70,64,2,14,5,8
5803,5437,70,64,3,14,5,8
5978,5618,69,64,4,14,5,8
5853,5459,69,64,5,14,5,8
5169,4699,68,64,6,14,5,8
4038,3401,67,64,7,14,5,8
2661,2082,66,63,8,14,5,8
1758,1199,66,64,9,14,5,8
1184,626,67,64,10,14,5,8
722,207,67,64,11,14,5,8
426,0,67,65,12,14,5,8
287,2,67,65,13,14,5,8
78,13,68,65,14,14,5,8
5,88,68,65,15,14,5,8
10,203,67,65,16,14,5,8
0,154,67,65,17,14,5,8
97,50,69,65,18,14,5,8
489,252,69,65,19,14,5,8
895,515,68,65,20,14,5,8
783,630,67,65,21,14,5,8
1672,1594,67,65,22,14,5,8
3068,3047,66,63,23,14,5,8
4431,4465,64,62,24,14,5,8
4731,4716,65,61,1,15,6,8
5324,5382,64,60,2,15,6,8
5664,5803,63,59,3,15,6,8
5769,5978,63,58,4,15,6,8
5604,5853,62,57,5,15,6,8
4903,5169,60,56,6,15,6,8
3811,4038,60,55,7,15,6,8
2470,2661,60,54,8,15,6,8
1513,1758,62,53,9,15,6,8
824,1184,64,52,10,15,6,8
324,722,66,52,11,15,6,8
56,426,69,51,12,15,6,8
3,287,70,51,13,15,6,8
0,78,71,50,14,15,6,8
206,5,73,50,15,15,6,8
504,10,73,48,16,15,6,8
720,0,73,48,17,15,6,8
908,97,73,48,18,15,6,8
1233,489,73,47,19,15,6,8
1427,895,72,48,20,15,6,8
1273,783,68,50,21,15,6,8
1972,1672,64,52,22,15,6,8
3073,3068,63,52,23,15,6,8
4274,4431,63,51,24,15,6,8
3576,4731,62,53,1,16,7,8
4155,5324,60,53,2,16,7,8
4490,5664,59,54,3,16,7,8
4646,5769,59,53,4,16,7,8
4641,5604,58,53,5,16,7,8
4392,4903,57,53,6,16,7,8
3996,3811,57,53,7,16,7,8
3019,2470,58,52,8,16,7,8
1900,1513,60,53,9,16,7,8
1051,824,63,51,10,16,7,8
571,324,66,50,11,16,7,8
307,56,67,51,12,16,7,8
246,3,68,50,13,16,7,8
304,0,69,51,14,16,7,8
329,206,68,50,15,16,7,8
277,504,66,50,16,16,7,8
206,720,66,51,17,16,7,8
140,908,67,51,18,16,7,8
257,1233,66,51,19,16,7,8
195,1427,65,51,20,16,7,8
0,1273,64,52,21,16,7,8
572,1972,63,52,22,16,7,8
1517,3073,63,52,23,16,7,8
2548,4274,62,52,24,16,7,8
4383,3576,61,52,1,17,1,8
4919,4155,60,52,2,17,1,8
5241,4490,60,52,3,17,1,8
5417,4646,59,52,4,17,1,8
5451,4641,59,52,5,17,1,8
5335,4392,58,52,6,17,1,8
5133,3996,57,51,7,17,1,8
4339,3019,58,52,8,17,1,8
3249,1900,62,52,9,17,1,8
2275,1051,65,52,10,17,1,8
1509,571,68,53,11,17,1,8
995,307,70,53,12,17,1,8
662,246,72,52,13,17,1,8
627,304,74,50,14,17,1,8
581,329,75,50,15,17,1,8
449,277,75,50,16,17,1,8
227,206,75,51,17,17,1,8
0,140,74,52,18,17,1,8
102,257,72,53,19,17,1,8
313,195,70,53,20,17,1,8
122,0,69,53,21,17,1,8
958,572,67,54,22,17,1,8
2251,1517,67,54,23,17,1,8
3538,2548,66,55,24,17,1,8
6065,4383,65,56,1,18,2,8
6600,4919,65,58,2,18,2,8
6906,5241,64,58,3,18,2,8
7006,5417,63,59,4,18,2,8
6761,5451,63,59,5,18,2,8
5962,5335,63,59,6,18,2,8
4813,5133,62,58,7,18,2,8
3377,4339,63,59,8,18,2,8
2317,3249,66,58,9,18,2,8
1556,2275,68,58,10,18,2,8
969,1509,71,58,11,18,2,8
655,995,72,58,12,18,2,8
520,662,73,58,13,18,2,8
323,627,75,59,14,18,2,8
203,581,76,58,15,18,2,8
170,449,75,57,16,18,2,8
0,227,77,57,17,18,2,8
162,0,76,56,18,18,2,8
599,102,75,56,19,18,2,8
964,313,73,55,20,18,2,8
906,122,70,54,21,18,2,8
1966,958,68,53,22,18,2,8
3506,2251,66,53,23,18,2,8
4942,3538,64,54,24,18,2,8
6060,6065,63,53,1,19,3,8
6643,6600,62,54,2,19,3,8
6985,6906,61,53,3,19,3,8
7137,7006,60,53,4,19,3,8
6966,6761,59,53,5,19,3,8
6262,5962,58,53,6,19,3,8
5135,4813,57,52,7,19,3,8
3751,3377,59,53,8,19,3,8
2795,2317,63,54,9,19,3,8
2083,1556,67,54,10,19,3,8
1532,969,69,54,11,19,3,8
1142,655,71,52,12,19,3,8
879,520,72,52,13,19,3,8
562,323,73,52,14,19,3,8
344,203,75,50,15,19,3,8
177,170,75,48,16,19,3,8
7,0,76,49,17,19,3,8
0,162,75,48,18,19,3,8
393,599,74,49,19,19,3,8
790,964,72,49,20,19,3,8
732,906,68,50,21,19,3,8
1780,1966,66,51,22,19,3,8
3308,3506,63,51,23,19,3,8
4715,4942,62,50,24,19,3,8
6786,6060,60,49,1,20,4,8
7369,6643,59,49,2,20,4,8
7737,6985,58,49,3,20,4,8
7894,7137,57,49,4,20,4,8
7707,6966,55,49,5,20,4,8
6969,6262,55,48,6,20,4,8
5763,5135,54,49,7,20,4,8
4329,3751,56,49,8,20,4,8
3307,2795,59,51,9,20,4,8
2486,2083,64,51,10,20,4,8
1760,1532,67,51,11,20,4,8
1224,1142,69,51,12,20,4,8
891,879,72,51,13,20,4,8
456,562,73,52,14,20,4,8
199,344,74,51,15,20,4,8
82,177,75,53,16,20,4,8
0,7,75,53,17,20,4,8
147,0,75,53,18,20,4,8
718,393,74,52,19,20,4,8
1113,790,73,54,20,20,4,8
1174,732,69,55,21,20,4,8
2257,1780,66,55,22,20,4,8
3852,3308,65,56,23,20,4,8
5358,4715,64,56,24,20,4,8
5731,6786,63,56,1,21,5,8
6350,7369,62,56,2,21,5,8
6715,7737,61,56,3,21,5,8
6875,7894,60,55,4,21,5,8
6682,7707,60,56,5,21,5,8
5884,6969,59,56,6,21,5,8
4657,5763,58,55,7,21,5,8
3321,4329,60,56,8,21,5,8
2340,3307,64,57,9,21,5,8
1579,2486,67,58,10,21,5,8
954,1760,70,58,11,21,5,8
557,1224,73,59,12,21,5,8
296,891,75,58,13,21,5,8
47,456,77,57,14,21,5,8
0,199,78,58,15,21,5,8
84,82,78,56,16,21,5,8
167,0,78,56,17,21,5,8
347,147,77,58,18,21,5,8
693,718,76,58,19,21,5,8
715,1113,74,59,20,21,5,8
790,1174,71,59,21,21,5,8
1758,2257,69,56,22,21,5,8
3182,3852,68,57,23,21,5,8
4554,5358,66,57,24,21,5,8
4698,5731,65,57,1,22,6,8
5314,6350,65,56,2,22,6,8
5673,6715,64,57,3,22,6,8
5844,6875,63,58,4,22,6,8
5693,6682,62,58,5,22,6,8
4926,5884,61,58,6,22,6,8
3702,4657,62,58,7,22,6,8
2405,3321,63,59,8,22,6,8
1445,2340,64,59,9,22,6,8
772,1579,66,59,10,22,6,8
266,954,69,59,11,22,6,8
32,557,70,59,12,22,6,8
46,296,71,59,13,22,6,8
0,47,72,59,14,22,6,8
129,0,73,60,15,22,6,8
349,84,73,60,16,22,6,8
497,167,73,61,17,22,6,8
702,347,72,61,18,22,6,8
1019,693,71,61,19,22,6,8
1036,715,69,61,20,22,6,8
1071,790,68,61,21,22,6,8
1864,1758,67,62,22,22,6,8
3014,3182,66,62,23,22,6,8
4255,4554,65,62,24,22,6,8
3232,4698,65,61,1,23,7,8
3831,5314,64,61,2,23,7,8
4205,5673,64,61,3,23,7,8
4428,5844,64,61,4,23,7,8
4438,5693,63,61,5,23,7,8
4157,4926,63,60,6,23,7,8
3750,3702,63,60,7,23,7,8
2807,2405,63,60,8,23,7,8
1690,1445,63,59,9,23,7,8
825,772,64,60,10,23,7,8
326,266,65,60,11,23,7,8
66,32,67,61,12,23,7,8
0,46,68,61,13,23,7,8
92,0,68,61,14,23,7,8
218,129,69,61,15,23,7,8
311,349,70,61,16,23,7,8
308,497,69,60,17,23,7,8
239,702,69,60,18,23,7,8
381,1019,68,60,19,23,7,8
455,1036,67,60,20,23,7,8
299,1071,66,61,21,23,7,8
996,1864,65,61,22,23,7,8
2031,3014,65,61,23,23,7,8
3170,4255,64,60,24,23,7,8
4971,3232,64,60,1,24,1,8
5529,3831,63,60,2,24,1,8
5848,4205,63,59,3,24,1,8
6041,4428,62,59,4,24,1,8
6081,4438,62,58,5,24,1,8
5950,4157,61,58,6,24,1,8
5749,3750,61,58,7,24,1,8
4993,2807,61,58,8,24,1,8
3891,1690,63,58,9,24,1,8
2942,825,65,57,10,24,1,8
2251,326,67,57,11,24,1,8
1729,66,69,57,12,24,1,8
1380,0,71,57,13,24,1,8
1203,92,71,57,14,24,1,8
1054,218,72,57,15,24,1,8
826,311,71,57,16,24,1,8
440,308,71,57,17,24,1,8
73,239,71,56,18,24,1,8
100,381,70,56,19,24,1,8
191,455,69,56,20,24,1,8
0,299,66,56,21,24,1,8
947,996,64,55,22,24,1,8
2269,2031,63,55,23,24,1,8
3572,3170,62,55,24,24,1,8
8937,4971,60,54,1,25,2,8
9463,5529,59,54,2,25,2,8
9769,5848,59,54,3,25,2,8
9846,6041,59,54,4,25,2,8
9596,6081,58,53,5,25,2,8
8742,5950,58,54,6,25,2,8
7444,5749,58,53,7,25,2,8
5944,4993,59,54,8,25,2,8
4753,3891,62,55,9,25,2,8
3731,2942,65,56,10,25,2,8
2837,2251,70,57,11,25,2,8
2092,1729,72,57,12,25,2,8
1498,1380,75,57,13,25,2,8
884,1203,76,56,14,25,2,8
500,1054,77,56,15,25,2,8
207,826,77,55,16,25,2,8
0,440,77,55,17,25,2,8
30,73,78,55,18,25,2,8
556,100,77,55,19,25,2,8
968,191,75,56,20,25,2,8
1205,0,70,58,21,25,2,8
2588,947,68,59,22,25,2,8
4445,2269,67,58,23,25,2,8
6167,3572,66,58,24,25,2,8
8297,8937,65,57,1,26,3,8
9053,9463,64,58,2,26,3,8
9515,9769,63,57,3,26,3,8
9736,9846,62,57,4,26,3,8
9613,9596,62,57,5,26,3,8
8835,8742,63,57,6,26,3,8
7518,7444,62,56,7,26,3,8
6097,5944,63,57,8,26,3,8
4957,4753,69,58,9,26,3,8
3934,3731,72,59,10,26,3,8
2910,2837,77,60,11,26,3,8
2003,2092,79,61,12,26,3,8
1323,1498,81,60,13,26,3,8
655,884,82,60,14,26,3,8
283,500,83,59,15,26,3,8
98,207,83,59,16,26,3,8
0,0,82,59,17,26,3,8
135,30,83,58,18,26,3,8
780,556,82,59,19,26,3,8
1307,968,79,60,20,26,3,8
1559,1205,74,63,21,26,3,8
3024,2588,72,63,22,26,3,8
4959,4445,71,62,23,26,3,8
6713,6167,69,63,24,26,3,8
9241,8297,68,62,1,27,4,8
9979,9053,67,63,2,27,4,8
10459,9515,65,62,3,27,4,8
10700,9736,65,61,4,27,4,8
10562,9613,64,61,5,27,4,8
9699,8835,63,61,6,27,4,8
8257,7518,63,60,7,27,4,8
6868,6097,64,61,8,27,4,8
5728,4957,68,62,9,27,4,8
4816,3934,72,63,10,27,4,8
3706,2910,75,64,11,27,4,8
2587,2003,78,64,12,27,4,8
1786,1323,81,64,13,27,4,8
998,655,82,62,14,27,4,8
488,283,83,62,15,27,4,8
171,98,84,60,16,27,4,8
0,0,84,61,17,27,4,8
228,135,83,61,18,27,4,8
953,780,83,62,19,27,4,8
1339,1307,79,63,20,27,4,8
1756,1559,75,63,21,27,4,8
3262,3024,73,63,22,27,4,8
5226,4959,71,63,23,27,4,8
6951,6713,70,63,24,27,4,8
4493,9241,69,62,1,28,5,8
5270,9979,69,62,2,28,5,8
5799,10459,68,61,3,28,5,8
6164,10700,67,62,4,28,5,8
6159,10562,67,60,5,28,5,8
5406,9699,66,61,6,28,5,8
4075,8257,66,61,7,28,5,8
2848,6868,67,61,8,28,5,8
2007,5728,69,62,9,28,5,8
1301,4816,74,63,10,28,5,8
717,3706,78,63,11,28,5,8
348,2587,82,65,12,28,5,8
185,1786,84,65,13,28,5,8
0,998,85,65,14,28,5,8
36,488,87,66,15,28,5,8
147,171,87,66,16,28,5,8
347,0,87,66,17,28,5,8
716,228,86,67,18,28,5,8
1328,953,84,67,19,28,5,8
1566,1339,80,66,20,28,5,8
1682,1756,77,68,21,28,5,8
2835,3262,75,68,22,28,5,8
4472,5226,74,68,23,28,5,8
5985,6951,72,68,24,28,5,8
4874,4493,72,66,1,29,6,8
5534,5270,71,64,2,29,6,8
5911,5799,70,63,3,29,6,8
6082,6164,68,63,4,29,6,8
5947,6159,67,61,5,29,6,8
5185,5406,67,60,6,29,6,8
3948,4075,66,59,7,29,6,8
2669,2848,66,58,8,29,6,8
1728,2007,69,58,9,29,6,8
1022,1301,71,58,10,29,6,8
533,717,73,57,11,29,6,8
