Seasonal,T24*7Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
3294,2634,52,43,7,6,5,11
2192,1415,52,42,8,6,5,11
1882,1297,54,42,9,6,5,11
1722,1275,56,41,10,6,5,11
1527,1286,59,40,11,6,5,11
1427,1369,61,40,12,6,5,11
1476,1481,63,40,13,6,5,11
1435,1439,63,39,14,6,5,11
1472,1530,63,39,15,6,5,11
1290,1578,61,38,16,6,5,11
524,1414,60,37,17,6,5,11
0,844,57,34,18,6,5,11
249,0,55,31,19,6,5,11
753,175,53,31,20,6,5,11
1462,713,51,32,21,6,5,11
2603,1705,50,32,22,6,5,11
4005,3091,48,34,23,6,5,11
5156,4333,47,33,24,6,5,11
5697,4291,45,33,1,7,6,11
6138,4746,46,33,2,7,6,11
6347,4980,45,34,3,7,6,11
6382,5019,45,35,4,7,6,11
6064,4709,46,35,5,7,6,11
5026,3629,45,35,6,7,6,11
3167,1582,46,35,7,7,6,11
2142,416,46,35,8,7,6,11
1795,303,46,37,9,7,6,11
1584,273,47,38,10,7,6,11
1477,284,47,39,11,7,6,11
1563,387,47,41,12,7,6,11
1723,537,47,42,13,7,6,11
1741,598,47,43,14,7,6,11
1803,721,47,43,15,7,6,11
1690,715,47,44,16,7,6,11
829,469,46,44,17,7,6,11
0,90,46,44,18,7,6,11
276,0,46,44,19,7,6,11
786,447,46,45,20,7,6,11
1369,833,46,45,21,7,6,11
2222,1541,46,45,22,7,6,11
3294,2554,46,44,23,7,6,11
4351,3604,46,44,24,7,6,11
3987,4679,46,44,1,8,7,11
4489,5116,46,44,2,8,7,11
4719,5372,46,43,3,8,7,11
4780,5474,45,43,4,8,7,11
4611,5388,45,42,5,8,7,11
4106,5012,44,41,6,8,7,11
3370,4237,43,40,7,8,7,11
2543,3312,43,38,8,8,7,11
1828,2383,43,38,9,8,7,11
1544,1580,44,36,10,8,7,11
1544,1095,44,36,11,8,7,11
1713,881,45,35,12,8,7,11
1993,834,46,34,13,8,7,11
2247,975,46,35,14,8,7,11
2314,1076,46,33,15,8,7,11
2096,1080,46,32,16,8,7,11
1060,808,44,31,17,8,7,11
0,235,43,31,18,8,7,11
218,0,42,31,19,8,7,11
693,448,40,30,20,8,7,11
1168,982,40,28,21,8,7,11
1840,1678,39,28,22,8,7,11
2819,2618,38,27,23,8,7,11
3758,3597,38,26,24,8,7,11
4644,5076,36,25,1,9,1,11
5125,5731,37,24,2,9,1,11
5402,5977,36,23,3,9,1,11
5520,5998,36,23,4,9,1,11
5472,5832,34,23,5,9,1,11
5178,5382,34,22,6,9,1,11
4663,4613,33,21,7,9,1,11
3972,3626,33,21,8,9,1,11
3073,2543,36,23,9,9,1,11
2555,1818,38,22,10,9,1,11
2393,1496,40,22,11,9,1,11
2361,1323,42,22,12,9,1,11
2433,1341,44,23,13,9,1,11
2545,1527,45,22,14,9,1,11
2588,1669,46,22,15,9,1,11
2382,1585,46,23,16,9,1,11
1306,918,45,23,17,9,1,11
0,0,43,25,18,9,1,11
145,119,42,26,19,9,1,11
570,710,41,26,20,9,1,11
1188,1280,41,27,21,9,1,11
2210,2337,40,27,22,9,1,11
3327,3608,40,28,23,9,1,11
4275,4566,41,28,24,9,1,11
5856,5899,41,29,1,10,2,11
6165,6124,41,30,2,10,2,11
6286,6246,42,30,3,10,2,11
6226,6195,43,30,4,10,2,11
5780,5732,42,31,5,10,2,11
4574,4464,43,31,6,10,2,11
2650,2593,42,31,7,10,2,11
1721,1722,42,32,8,10,2,11
1607,1651,44,33,9,10,2,11
1667,1710,45,33,10,10,2,11
1686,1764,48,33,11,10,2,11
1759,1871,50,33,12,10,2,11
1895,2088,52,33,13,10,2,11
1981,2159,54,33,14,10,2,11
2098,2247,54,32,15,10,2,11
2040,2079,54,31,16,10,2,11
1185,1292,53,31,17,10,2,11
0,0,50,31,18,10,2,11
151,99,48,32,19,10,2,11
684,600,45,32,20,10,2,11
1367,1337,43,31,21,10,2,11
2433,2518,41,30,22,10,2,11
3711,3873,40,30,23,10,2,11
4843,5036,39,30,24,10,2,11
5542,5393,37,29,1,11,3,11
5952,5762,37,29,2,11,3,11
6146,5935,37,29,3,11,3,11
6143,5922,37,30,4,11,3,11
5819,5540,37,30,5,11,3,11
4912,4408,36,30,6,11,3,11
3495,2700,35,30,7,11,3,11
2527,1810,35,29,8,11,3,11
2091,1593,40,32,9,11,3,11
1909,1572,45,32,10,11,3,11
1812,1570,49,33,11,11,3,11
1901,1653,52,33,12,11,3,11
2011,1762,55,33,13,11,3,11
2055,1792,56,32,14,11,3,11
2103,1894,58,32,15,11,3,11
2009,1853,57,34,16,11,3,11
1150,1098,55,35,17,11,3,11
0,0,52,35,18,11,3,11
248,154,50,36,19,11,3,11
797,612,49,34,20,11,3,11
1555,1330,46,35,21,11,3,11
2669,2498,45,34,22,11,3,11
4039,3866,44,35,23,11,3,11
5181,5005,42,35,24,11,3,11
5873,5735,41,34,1,12,4,11
6310,6156,40,34,2,12,4,11
6540,6352,39,35,3,12,4,11
6559,6393,39,35,4,12,4,11
6223,6057,39,36,5,12,4,11
5140,4994,40,37,6,12,4,11
3315,3079,40,37,7,12,4,11
2236,2088,41,37,8,12,4,11
1914,1852,44,40,9,12,4,11
1751,1744,48,42,10,12,4,11
1643,1621,52,45,11,12,4,11
1600,1652,55,46,12,12,4,11
1667,1768,58,48,13,12,4,11
1876,1785,61,48,14,12,4,11
1782,1906,61,48,15,12,4,11
1638,1884,61,49,16,12,4,11
947,1084,60,49,17,12,4,11
0,0,57,49,18,12,4,11
232,156,55,49,19,12,4,11
714,667,54,50,20,12,4,11
1374,1415,52,49,21,12,4,11
2484,2554,52,50,22,12,4,11
3791,3909,53,50,23,12,4,11
4939,5030,53,51,24,12,4,11
6061,6143,53,51,1,13,5,11
6412,6567,53,51,2,13,5,11
6542,6764,53,52,3,13,5,11
6459,6765,53,52,4,13,5,11
6058,6406,53,51,5,13,5,11
4852,5272,52,51,6,13,5,11
2928,3294,53,52,7,13,5,11
2007,2192,52,51,8,13,5,11
1975,1882,53,52,9,13,5,11
2015,1722,54,52,10,13,5,11
2067,1527,55,52,11,13,5,11
2161,1427,57,52,12,13,5,11
2278,1476,58,52,13,13,5,11
2226,1435,60,52,14,13,5,11
2176,1472,60,52,15,13,5,11
1907,1290,57,48,16,13,5,11
818,524,54,46,17,13,5,11
0,0,53,43,18,13,5,11
148,249,52,40,19,13,5,11
588,753,50,38,20,13,5,11
1230,1462,48,34,21,13,5,11
2303,2603,46,32,22,13,5,11
3617,4005,44,31,23,13,5,11
4739,5156,43,30,24,13,5,11
5629,5697,41,29,1,14,6,11
6003,6138,40,28,2,14,6,11
6198,6347,39,27,3,14,6,11
6187,6382,37,26,4,14,6,11
5819,6064,35,26,5,14,6,11
4716,5026,33,25,6,14,6,11
2802,3167,34,25,7,14,6,11
1764,2142,34,25,8,14,6,11
1567,1795,38,26,9,14,6,11
1585,1584,41,26,10,14,6,11
1639,1477,44,25,11,14,6,11
1740,1563,46,25,12,14,6,11
1897,1723,47,24,13,14,6,11
1929,1741,48,25,14,14,6,11
2016,1803,47,25,15,14,6,11
1873,1690,47,25,16,14,6,11
961,829,46,26,17,14,6,11
0,0,45,27,18,14,6,11
259,276,44,26,19,14,6,11
747,786,44,26,20,14,6,11
1273,1369,42,29,21,14,6,11
2106,2222,40,31,22,14,6,11
3169,3294,38,32,23,14,6,11
4233,4351,37,33,24,14,6,11
4312,3987,35,33,1,15,7,11
4755,4489,34,32,2,15,7,11
4978,4719,34,32,3,15,7,11
5054,4780,34,32,4,15,7,11
4888,4611,34,32,5,15,7,11
4390,4106,34,31,6,15,7,11
3610,3370,34,31,7,15,7,11
2788,2543,34,30,8,15,7,11
2069,1828,34,30,9,15,7,11
1740,1544,36,30,10,15,7,11
1665,1544,38,29,11,15,7,11
1815,1713,40,26,12,15,7,11
2094,1993,41,24,13,15,7,11
2331,2247,40,23,14,15,7,11
2380,2314,40,22,15,15,7,11
2122,2096,41,21,16,15,7,11
1050,1060,38,18,17,15,7,11
0,0,36,19,18,15,7,11
165,218,35,19,19,15,7,11
597,693,33,19,20,15,7,11
1011,1168,33,20,21,15,7,11
1709,1840,32,20,22,15,7,11
2608,2819,32,20,23,15,7,11
3529,3758,30,20,24,15,7,11
4662,4644,30,20,1,16,1,11
5079,5125,29,19,2,16,1,11
5289,5402,29,20,3,16,1,11
5361,5520,28,19,4,16,1,11
5273,5472,27,18,5,16,1,11
4964,5178,26,18,6,16,1,11
4472,4663,27,18,7,16,1,11
3801,3972,26,18,8,16,1,11
2890,3073,29,19,9,16,1,11
2204,2555,31,18,10,16,1,11
1971,2393,34,15,11,16,1,11
1996,2361,35,15,12,16,1,11
2073,2433,37,14,13,16,1,11
2106,2545,38,14,14,16,1,11
2135,2588,39,13,15,16,1,11
1883,2382,39,13,16,16,1,11
748,1306,37,13,17,16,1,11
0,0,35,13,18,16,1,11
255,145,34,14,19,16,1,11
737,570,32,14,20,16,1,11
1446,1188,31,14,21,16,1,11
2506,2210,29,15,22,16,1,11
3685,3327,29,16,23,16,1,11
4750,4275,27,16,24,16,1,11
6521,5856,27,17,1,17,2,11
6921,6165,27,17,2,17,2,11
7108,6286,27,17,3,17,2,11
7049,6226,26,17,4,17,2,11
6619,5780,26,17,5,17,2,11
5449,4574,26,18,6,17,2,11
3434,2650,27,18,7,17,2,11
2240,1721,27,20,8,17,2,11
1786,1607,29,20,9,17,2,11
1518,1667,32,21,10,17,2,11
1341,1686,34,21,11,17,2,11
1303,1759,36,20,12,17,2,11
1356,1895,38,21,13,17,2,11
1406,1981,39,22,14,17,2,11
1472,2098,40,22,15,17,2,11
1243,2040,40,22,16,17,2,11
457,1185,40,23,17,17,2,11
0,0,40,23,18,17,2,11
340,151,40,24,19,17,2,11
937,684,39,25,20,17,2,11
1722,1367,39,25,21,17,2,11
2969,2433,39,26,22,17,2,11
4399,3711,39,26,23,17,2,11
5639,4843,39,26,24,17,2,11
6995,5542,39,27,1,18,3,11
7383,5952,39,27,2,18,3,11
7578,6146,37,29,3,18,3,11
7533,6143,37,31,4,18,3,11
7115,5819,36,32,5,18,3,11
5921,4912,35,33,6,18,3,11
3881,3495,35,33,7,18,3,11
2893,2527,36,34,8,18,3,11
2762,2091,35,34,9,18,3,11
2778,1909,36,35,10,18,3,11
2755,1812,37,35,11,18,3,11
3025,1901,38,37,12,18,3,11
3110,2011,39,38,13,18,3,11
2895,2055,40,38,14,18,3,11
2789,2103,40,38,15,18,3,11
2424,2009,40,39,16,18,3,11
1169,1150,40,39,17,18,3,11
0,0,40,39,18,18,3,11
57,248,40,39,19,18,3,11
403,797,42,41,20,18,3,11
1001,1555,43,42,21,18,3,11
2070,2669,43,41,22,18,3,11
3508,4039,42,40,23,18,3,11
4683,5181,42,39,24,18,3,11
5548,5873,41,39,1,19,4,11
5901,6310,40,37,2,19,4,11
6065,6540,40,34,3,19,4,11
5993,6559,39,32,4,19,4,11
5584,6223,38,32,5,19,4,11
4374,5140,37,30,6,19,4,11
2400,3315,36,29,7,19,4,11
1521,2236,35,26,8,19,4,11
1605,1914,35,24,9,19,4,11
1796,1751,35,20,10,19,4,11
1921,1643,35,18,11,19,4,11
2113,1600,36,17,12,19,4,11
2362,1667,35,15,13,19,4,11
2452,1876,35,11,14,19,4,11
2497,1782,34,9,15,19,4,11
2218,1638,32,7,16,19,4,11
1034,947,30,6,17,19,4,11
0,0,28,5,18,19,4,11
91,232,28,4,19,19,4,11
415,714,27,4,20,19,4,11
1046,1374,26,4,21,19,4,11
2218,2484,26,4,22,19,4,11
3708,3791,25,4,23,19,4,11
5018,4939,25,4,24,19,4,11
5159,6061,24,4,1,20,5,11
5632,6412,23,4,2,20,5,11
5854,6542,23,5,3,20,5,11
5850,6459,22,5,4,20,5,11
5482,6058,22,5,5,20,5,11
4338,4852,21,6,6,20,5,11
2401,2928,21,6,7,20,5,11
1514,2007,21,6,8,20,5,11
1526,1975,24,7,9,20,5,11
1729,2015,26,7,10,20,5,11
1876,2067,29,7,11,20,5,11
2037,2161,31,8,12,20,5,11
2217,2278,33,8,13,20,5,11
2263,2226,34,6,14,20,5,11
2320,2176,34,7,15,20,5,11
2083,1907,33,6,16,20,5,11
973,818,32,5,17,20,5,11
0,0,31,6,18,20,5,11
95,148,29,7,19,20,5,11
445,588,28,8,20,20,5,11
1033,1230,28,9,21,20,5,11
2025,2303,28,10,22,20,5,11
3395,3617,29,11,23,20,5,11
4579,4739,30,11,24,20,5,11
5673,5629,30,12,1,21,6,11
6059,6003,30,12,2,21,6,11
6212,6198,30,13,3,21,6,11
6136,6187,30,14,4,21,6,11
5731,5819,30,15,5,21,6,11
4540,4716,30,16,6,21,6,11
2577,2802,31,17,7,21,6,11
1629,1764,31,17,8,21,6,11
1582,1567,33,17,9,21,6,11
1640,1585,36,18,10,21,6,11
1677,1639,39,19,11,21,6,11
1785,1740,43,20,12,21,6,11
1936,1897,44,19,13,21,6,11
1984,1929,44,18,14,21,6,11
2015,2016,44,17,15,21,6,11
1802,1873,43,17,16,21,6,11
787,961,42,17,17,21,6,11
0,0,39,17,18,21,6,11
188,259,38,15,19,21,6,11
655,747,35,16,20,21,6,11
1189,1273,33,17,21,21,6,11
2036,2106,32,17,22,21,6,11
3176,3169,31,16,23,21,6,11
4256,4233,29,15,24,21,6,11
3750,4312,29,14,1,22,7,11
4197,4755,28,14,2,22,7,11
4395,4978,28,13,3,22,7,11
4452,5054,27,13,4,22,7,11
4319,4888,27,12,5,22,7,11
3829,4390,26,11,6,22,7,11
3028,3610,25,10,7,22,7,11
2249,2788,25,10,8,22,7,11
1534,2069,27,10,9,22,7,11
1161,1740,29,10,10,22,7,11
1053,1665,31,10,11,22,7,11
1220,1815,32,9,12,22,7,11
1563,2094,33,9,13,22,7,11
1930,2331,34,9,14,22,7,11
2079,2380,33,8,15,22,7,11
1840,2122,33,8,16,22,7,11
708,1050,31,7,17,22,7,11
0,0,30,7,18,22,7,11
341,165,29,7,19,22,7,11
879,597,28,8,20,22,7,11
1445,1011,27,6,21,22,7,11
2207,1709,26,7,22,22,7,11
3215,2608,26,7,23,22,7,11
4250,3529,25,8,24,22,7,11
4263,4662,24,8,1,23,1,11
4772,5079,23,9,2,23,1,11
5055,5289,24,9,3,23,1,11
5202,5361,22,10,4,23,1,11
5163,5273,22,10,5,23,1,11
4872,4964,22,10,6,23,1,11
4339,4472,21,11,7,23,1,11
3672,3801,22,11,8,23,1,11
2809,2890,25,13,9,23,1,11
2387,2204,29,13,10,23,1,11
2322,1971,32,12,11,23,1,11
2377,1996,34,11,12,23,1,11
2415,2073,36,10,13,23,1,11
2540,2106,38,10,14,23,1,11
2588,2135,41,9,15,23,1,11
2358,1883,41,9,16,23,1,11
1032,748,40,10,17,23,1,11
0,0,39,12,18,23,1,11
163,255,39,14,19,23,1,11
602,737,39,14,20,23,1,11
1205,1446,39,15,21,23,1,11
2236,2506,40,17,22,23,1,11
3366,3685,40,18,23,23,1,11
4370,4750,41,20,24,23,1,11
6086,6521,41,21,1,24,2,11
6454,6921,42,21,2,24,2,11
6626,7108,42,22,3,24,2,11
6580,7049,42,23,4,24,2,11
6224,6619,42,25,5,24,2,11
5082,5449,41,25,6,24,2,11
3102,3434,41,26,7,24,2,11
1873,2240,41,27,8,24,2,11
1476,1786,42,27,9,24,2,11
1257,1518,44,28,10,24,2,11
1128,1341,49,29,11,24,2,11
1147,1303,51,30,12,24,2,11
1277,1356,54,32,13,24,2,11
1367,1406,55,34,14,24,2,11
1568,1472,57,34,15,24,2,11
1524,1243,57,35,16,24,2,11
667,457,54,35,17,24,2,11
0,0,52,35,18,24,2,11
257,340,49,34,19,24,2,11
790,937,47,33,20,24,2,11
1542,1722,46,33,21,24,2,11
2699,2969,44,33,22,24,2,11
4055,4399,44,34,23,24,2,11
5312,5639,43,35,24,24,2,11
5702,6995,43,35,1,25,3,11
6176,7383,42,35,2,25,3,11
6468,7578,43,38,3,25,3,11
6514,7533,43,38,4,25,3,11
6208,7115,43,41,5,25,3,11
5159,5921,45,43,6,25,3,11
3246,3881,48,46,7,25,3,11
2199,2893,51,49,8,25,3,11
1905,2762,57,55,9,25,3,11
1777,2778,59,57,10,25,3,11
1635,2755,60,58,11,25,3,11
1638,3025,61,59,12,25,3,11
1729,3110,62,59,13,25,3,11
1747,2895,63,60,14,25,3,11
1837,2789,63,59,15,25,3,11
1735,2424,63,59,16,25,3,11
795,1169,62,58,17,25,3,11
0,0,61,57,18,25,3,11
137,57,61,57,19,25,3,11
497,403,60,56,20,25,3,11
1069,1001,60,55,21,25,3,11
2014,2070,59,54,22,25,3,11
3267,3508,61,54,23,25,3,11
4467,4683,62,53,24,25,3,11
6828,5548,62,54,1,26,4,11
7287,5901,62,53,2,26,4,11
7558,6065,61,54,3,26,4,11
7532,5993,59,53,4,26,4,11
7208,5584,59,53,5,26,4,11
6219,4374,57,52,6,26,4,11
4517,2400,56,52,7,26,4,11
3244,1521,55,52,8,26,4,11
2515,1605,57,47,9,26,4,11
2003,1796,58,42,10,26,4,11
1527,1921,59,39,11,26,4,11
1216,2113,59,34,12,26,4,11
1083,2362,58,32,13,26,4,11
973,2452,57,28,14,26,4,11
1064,2497,57,27,15,26,4,11
1027,2218,55,26,16,26,4,11
290,1034,54,27,17,26,4,11
0,0,51,27,18,26,4,11
436,91,50,28,19,26,4,11
1158,415,48,27,20,26,4,11
1949,1046,46,28,21,26,4,11
3024,2218,46,27,22,26,4,11
4223,3708,44,28,23,26,4,11
5450,5018,44,28,24,26,4,11
3624,5159,44,28,1,27,5,11
4112,5632,44,29,2,27,5,11
4417,5854,44,28,3,27,5,11
4567,5850,44,28,4,27,5,11
4477,5482,43,28,5,27,5,11
4050,4338,42,28,6,27,5,11
3338,2401,42,28,7,27,5,11
2573,1514,41,28,8,27,5,11
1516,1526,41,28,9,27,5,11
657,1729,41,29,10,27,5,11
154,1876,38,31,11,27,5,11
0,2037,36,31,12,27,5,11
310,2217,35,32,13,27,5,11
927,2263,34,32,14,27,5,11
1531,2320,34,32,15,27,5,11
1823,2083,34,32,16,27,5,11
1389,973,33,32,17,27,5,11
1147,0,34,32,18,27,5,11
1213,95,34,32,19,27,5,11
1273,445,34,32,20,27,5,11
1353,1033,34,32,21,27,5,11
1701,2025,34,32,22,27,5,11
2369,3395,33,31,23,27,5,11
3137,4579,33,30,24,27,5,11
5315,5673,33,30,1,28,6,11
5631,6059,33,31,2,28,6,11
5775,6212,33,30,3,28,6,11
5756,6136,32,30,4,28,6,11
5507,5731,33,30,5,28,6,11
4919,4540,33,29,6,28,6,11
4022,2577,32,28,7,28,6,11
3353,1629,32,27,8,28,6,11
2607,1582,32,27,9,28,6,11
2115,1640,33,27,10,28,6,11
1922,1677,34,28,11,28,6,11
1869,1785,34,28,12,28,6,11
2000,1936,35,28,13,28,6,11
2154,1984,36,28,14,28,6,11
2237,2015,35,27,15,28,6,11
1966,1802,35,28,16,28,6,11
829,787,34,27,17,28,6,11
0,0,33,27,18,28,6,11
213,188,32,27,19,28,6,11
570,655,32,26,20,28,6,11
1019,1189,32,25,21,28,6,11
1680,2036,31,26,22,28,6,11
2612,3176,31,26,23,28,6,11
3605,4256,30,25,24,28,6,11
4310,3750,30,25,1,29,7,11
4712,4197,29,25,2,29,7,11
4922,4395,29,25,3,29,7,11
4981,4452,29,25,4,29,7,11
4832,4319,29,24,5,29,7,11
4384,3829,28,24,6,29,7,11
3660,3028,28,24,7,29,7,11
2941,2249,28,23,8,29,7,11
2154,1534,28,22,9,29,7,11
1753,1161,29,21,10,29,7,11
1693,1053,30,21,11,29,7,11
1814,1220,31,21,12,29,7,11
1953,1563,32,20,13,29,7,11
2120,1930,33,20,14,29,7,11
2123,2079,33,19,15,29,7,11
1867,1840,32,18,16,29,7,11
716,708,31,17,17,29,7,11
0,0,30,17,18,29,7,11
185,341,28,16,19,29,7,11
580,879,27,16,20,29,7,11
1026,1445,26,15,21,29,7,11
1742,2207,25,15,22,29,7,11
2735,3215,25,15,23,29,7,11
3794,4250,24,14,24,29,7,11
4160,4263,23,14,1,30,1,11
4699,4772,22,13,2,30,1,11
5021,5055,20,13,3,30,1,11
5202,5202,20,13,4,30,1,11
5191,5163,20,13,5,30,1,11
4949,4872,19,13,6,30,1,11
4495,4339,19,12,7,30,1,11
3937,3672,19,12,8,30,1,11
3082,2809,20,13,9,30,1,11
2523,2387,23,14,10,30,1,11
2297,2322,26,15,11,30,1,11
2257,2377,29,15,12,30,1,11
2295,2415,30,15,13,30,1,11
2375,2540,31,15,14,30,1,11
2370,2588,32,15,15,30,1,11
1977,2358,32,16,16,30,1,11
641,1032,32,17,17,30,1,11
0,0,31,18,18,30,1,11
131,163,30,18,19,30,1,11
642,602,29,19,20,30,1,11
1255,1205,29,19,21,30,1,11
2348,2236,29,19,22,30,1,11
3619,3366,29,20,23,30,1,11
4766,4370,30,21,24,30,1,11
6393,6086,31,23,1,1,2,12
6799,6454,32,24,2,1,2,12
6962,6626,33,25,3,1,2,12
6935,6580,34,27,4,1,2,12
6551,6224,35,28,5,1,2,12
5397,5082,36,29,6,1,2,12
3451,3102,37,30,7,1,2,12
2399,1873,38,32,8,1,2,12
2245,1476,38,33,9,1,2,12
2270,1257,41,34,10,1,2,12
2178,1128,43,35,11,1,2,12
2206,1147,45,35,12,1,2,12
2266,1277,48,36,13,1,2,12
2229,1367,50,36,14,1,2,12
2256,1568,51,36,15,1,2,12
2017,1524,51,36,16,1,2,12
847,667,49,37,17,1,2,12
0,0,47,37,18,1,2,12
91,257,47,38,19,1,2,12
493,790,47,38,20,1,2,12
1108,1542,47,37,21,1,2,12
2185,2699,47,37,22,1,2,12
3584,4055,47,37,23,1,2,12
4812,5312,47,38,24,1,2,12
6861,5702,47,38,1,2,3,12
7257,6176,47,38,2,2,3,12
7413,6468,47,39,3,2,3,12
7367,6514,47,39,4,2,3,12
6947,6208,47,39,5,2,3,12
5732,5159,47,39,6,2,3,12
3623,3246,48,40,7,2,3,12
2545,2199,47,40,8,2,3,12
2323,1905,48,40,9,2,3,12
2280,1777,51,41,10,2,3,12
2221,1635,54,42,11,2,3,12
2259,1638,57,43,12,2,3,12
2282,1729,58,44,13,2,3,12
2182,1747,57,43,14,2,3,12
2161,1837,55,43,15,2,3,12
1864,1735,52,42,16,2,3,12
679,795,50,39,17,2,3,12
0,0,47,35,18,2,3,12
140,137,45,33,19,2,3,12
550,497,43,31,20,2,3,12
1241,1069,42,30,21,2,3,12
2417,2014,41,27,22,2,3,12
3993,3267,39,26,23,2,3,12
5391,4467,39,24,24,2,3,12
5656,6828,37,23,1,3,4,12
6167,7287,36,21,2,3,4,12
6400,7558,36,20,3,3,4,12
6435,7532,35,19,4,3,4,12
6099,7208,33,19,5,3,4,12
5026,6219,32,18,6,3,4,12
3111,4517,31,17,7,3,4,12
2013,3244,30,17,8,3,4,12
1762,2515,31,16,9,3,4,12
1674,2003,31,16,10,3,4,12
1587,1527,33,18,11,3,4,12
1572,1216,33,19,12,3,4,12
1701,1083,34,20,13,3,4,12
1760,973,34,21,14,3,4,12
1834,1064,34,21,15,3,4,12
1568,1027,34,21,16,3,4,12
565,290,34,22,17,3,4,12
0,0,34,23,18,3,4,12
222,436,33,25,19,3,4,12
695,1158,32,27,20,3,4,12
1339,1949,32,27,21,3,4,12
2428,3024,33,29,22,3,4,12
3853,4223,33,30,23,3,4,12
5133,5450,34,31,24,3,4,12
6256,3624,34,32,1,4,5,12
6691,4112,35,33,2,4,5,12
6854,4417,35,33,3,4,5,12
6814,4567,35,34,4,4,5,12
6422,4477,36,34,5,4,5,12
5220,4050,36,35,6,4,5,12
3120,3338,36,35,7,4,5,12
2166,2573,35,34,8,4,5,12
2159,1516,35,33,9,4,5,12
2278,657,36,34,10,4,5,12
2389,154,38,36,11,4,5,12
2539,0,39,38,12,4,5,12
2721,310,41,39,13,4,5,12
2724,927,43,41,14,4,5,12
2685,1531,44,42,15,4,5,12
2373,1823,44,42,16,4,5,12
1063,1389,45,43,17,4,5,12
11,1147,45,43,18,4,5,12
0,1213,45,42,19,4,5,12
349,1273,44,40,20,4,5,12
848,1353,44,38,21,4,5,12
1994,1701,42,36,22,4,5,12
3417,2369,40,31,23,4,5,12
4691,3137,38,28,24,4,5,12
5231,5315,37,25,1,5,6,12
5668,5631,36,25,2,5,6,12
5861,5775,36,24,3,5,6,12
5823,5756,36,22,4,5,6,12
5419,5507,36,22,5,5,6,12
4242,4919,35,22,6,5,6,12
2199,4022,33,22,7,5,6,12
1200,3353,32,22,8,5,6,12
1190,2607,33,23,9,5,6,12
1376,2115,36,23,10,5,6,12
1529,1922,38,22,11,5,6,12
1773,1869,40,19,12,5,6,12
1947,2000,40,20,13,5,6,12
1927,2154,40,18,14,5,6,12
1895,2237,40,18,15,5,6,12
1642,1966,39,18,16,5,6,12
493,829,37,17,17,5,6,12
0,0,34,17,18,5,6,12
356,213,33,17,19,5,6,12
888,570,32,17,20,5,6,12
1447,1019,30,17,21,5,6,12
2262,1680,30,16,22,5,6,12
3451,2612,28,16,23,5,6,12
4714,3605,28,16,24,5,6,12
4547,4310,27,16,1,6,7,12
5098,4712,26,15,2,6,7,12
5440,4922,25,15,3,6,7,12
5598,4981,24,15,4,6,7,12
5555,4832,24,14,5,6,7,12
5153,4384,23,14,6,6,7,12
4353,3660,23,14,7,6,7,12
3471,2941,23,13,8,6,7,12
2406,2154,24,14,9,6,7,12
1637,1753,28,15,10,6,7,12
1259,1693,30,16,11,6,7,12
1170,1814,32,18,12,6,7,12
1241,1953,34,20,13,6,7,12
1459,2120,37,21,14,6,7,12
1573,2123,37,23,15,6,7,12
1427,1867,37,23,16,6,7,12
454,716,37,24,17,6,7,12
0,0,36,24,18,6,7,12
309,185,36,25,19,6,7,12
840,580,36,26,20,6,7,12
1370,1026,35,28,21,6,7,12
2093,1742,35,30,22,6,7,12
3067,2735,35,31,23,6,7,12
4125,3794,35,32,24,6,7,12
6210,4160,35,33,1,7,1,12
6694,4699,35,33,2,7,1,12
6969,5021,35,33,3,7,1,12
7053,5202,36,34,4,7,1,12
6957,5191,36,35,5,7,1,12
6618,4949,37,35,6,7,1,12
5951,4495,37,35,7,7,1,12
5175,3937,37,35,8,7,1,12
4167,3082,37,36,9,7,1,12
3471,2523,36,35,10,7,1,12
3216,2297,37,35,11,7,1,12
3223,2257,37,35,12,7,1,12
3293,2295,38,36,13,7,1,12
3380,2375,38,36,14,7,1,12
3378,2370,38,36,15,7,1,12
2962,1977,38,36,16,7,1,12
1364,641,38,36,17,7,1,12
80,0,39,37,18,7,1,12
0,131,38,36,19,7,1,12
262,642,38,36,20,7,1,12
743,1255,38,36,21,7,1,12
1737,2348,38,36,22,7,1,12
2954,3619,38,35,23,7,1,12
4123,4766,38,35,24,7,1,12
6854,6393,37,34,1,8,2,12
7257,6799,37,33,2,8,2,12
7374,6962,36,32,3,8,2,12
7321,6935,36,30,4,8,2,12
6857,6551,35,28,5,8,2,12
5668,5397,34,27,6,8,2,12
3531,3451,33,25,7,8,2,12
2351,2399,33,23,8,8,2,12
2098,2245,32,20,9,8,2,12
1999,2270,32,19,10,8,2,12
1859,2178,32,16,11,8,2,12
1894,2206,33,13,12,8,2,12
1994,2266,34,12,13,8,2,12
2042,2229,34,11,14,8,2,12
2109,2256,35,11,15,8,2,12
1851,2017,34,10,16,8,2,12
709,847,32,8,17,8,2,12
0,0,30,7,18,8,2,12
203,91,27,6,19,8,2,12
654,493,25,5,20,8,2,12
1367,1108,24,3,21,8,2,12
2612,2185,22,3,22,8,2,12
4279,3584,21,2,23,8,2,12
5758,4812,19,3,24,8,2,12
5903,6861,18,3,1,9,3,12
6440,7257,18,2,2,9,3,12
6737,7413,17,2,3,9,3,12
