Seasonal,T48Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
4324,6140,13,0,3,7,6,3
4261,6123,11,-3,4,7,6,3
3864,5733,10,-4,5,7,6,3
2700,4585,8,-6,6,7,6,3
915,2745,8,-8,7,7,6,3
0,1764,7,-9,8,7,6,3
5,1564,10,-9,9,7,6,3
262,1591,14,-9,10,7,6,3
514,1634,17,-9,11,7,6,3
847,1725,20,-10,12,7,6,3
1215,1871,22,-8,13,7,6,3
1430,1915,23,-7,14,7,6,3
1698,2024,25,-6,15,7,6,3
1790,2024,26,-5,16,7,6,3
1529,1669,26,-4,17,7,6,3
863,738,26,-3,18,7,6,3
175,0,24,-2,19,7,6,3
520,252,24,-1,20,7,6,3
1100,822,21,-1,21,7,6,3
2000,1888,20,-1,22,7,6,3
3147,3264,19,1,23,7,6,3
4255,4428,16,1,24,7,6,3
2898,4937,16,1,1,8,7,3
3346,5208,15,2,2,8,7,3
3552,5261,13,2,3,8,7,3
3597,5169,13,2,4,8,7,3
3454,4704,12,3,5,8,7,3
2972,3442,11,3,6,8,7,3
2396,1634,11,2,7,8,7,3
1654,743,12,4,8,8,7,3
982,788,16,5,9,8,7,3
670,955,20,6,10,8,7,3
736,1168,25,9,11,8,7,3
981,1435,28,13,12,8,7,3
1368,1779,30,16,13,8,7,3
1716,2039,31,16,14,8,7,3
1959,2308,33,16,15,8,7,3
2050,2404,34,16,16,8,7,3
1772,2049,34,17,17,8,7,3
946,1097,34,18,18,8,7,3
0,0,33,18,19,8,7,3
228,130,32,19,20,8,7,3
675,631,32,19,21,8,7,3
1357,1632,32,21,22,8,7,3
2268,3000,31,21,23,8,7,3
3171,4150,31,22,24,8,7,3
4590,3911,31,22,1,9,1,3
4770,4207,31,21,2,9,1,3
4951,4324,30,21,3,9,1,3
5108,4261,30,20,4,9,1,3
5111,3864,29,20,5,9,1,3
4884,2700,28,19,6,9,1,3
4381,915,28,20,7,9,1,3
3821,0,27,20,8,9,1,3
3150,5,28,21,9,9,1,3
2554,262,31,21,10,9,1,3
2177,514,35,22,11,9,1,3
1996,847,39,24,12,9,1,3
2008,1215,43,24,13,9,1,3
2204,1430,46,23,14,9,1,3
2440,1698,47,23,15,9,1,3
2552,1790,49,23,16,9,1,3
2365,1529,48,23,17,9,1,3
1836,863,46,25,18,9,1,3
963,175,45,25,19,9,1,3
0,520,42,25,20,9,1,3
231,1100,41,24,21,9,1,3
1123,2000,39,24,22,9,1,3
2309,3147,37,24,23,9,1,3
3479,4255,36,23,24,9,1,3
5068,2898,35,22,1,10,2,3
5439,3346,35,21,2,10,2,3
5621,3552,33,21,3,10,2,3
5605,3597,32,18,4,10,2,3
5260,3454,31,18,5,10,2,3
4188,2972,30,17,6,10,2,3
2148,2396,29,15,7,10,2,3
828,1654,28,13,8,10,2,3
579,982,28,12,9,10,2,3
477,670,29,12,10,10,2,3
458,736,31,12,11,10,2,3
637,981,33,11,12,10,2,3
982,1368,34,11,13,10,2,3
1212,1716,35,12,14,10,2,3
1578,1959,37,11,15,10,2,3
1780,2050,37,11,16,10,2,3
1702,1772,37,11,17,10,2,3
1277,946,37,9,18,10,2,3
666,0,36,7,19,10,2,3
0,228,33,7,20,10,2,3
456,675,32,6,21,10,2,3
1547,1357,30,7,22,10,2,3
2948,2268,30,8,23,10,2,3
4254,3171,30,8,24,10,2,3
4175,4590,30,10,1,11,3,3
4595,4770,30,11,2,11,3,3
4805,4951,29,12,3,11,3,3
4825,5108,29,13,4,11,3,3
4520,5111,30,13,5,11,3,3
3475,4884,29,16,6,11,3,3
1490,4381,29,18,7,11,3,3
371,3821,28,20,8,11,3,3
320,3150,29,21,9,11,3,3
450,2554,30,22,10,11,3,3
609,2177,32,22,11,11,3,3
812,1996,34,23,12,11,3,3
1093,2008,36,23,13,11,3,3
1252,2204,37,24,14,11,3,3
1531,2440,38,23,15,11,3,3
1677,2552,40,23,16,11,3,3
1631,2365,40,24,17,11,3,3
1347,1836,40,24,18,11,3,3
862,963,39,26,19,11,3,3
0,0,38,27,20,11,3,3
344,231,37,27,21,11,3,3
1289,1123,36,27,22,11,3,3
2651,2309,36,28,23,11,3,3
3907,3479,36,28,24,11,3,3
5337,5068,36,28,1,12,4,3
5784,5439,36,29,2,12,4,3
5980,5621,35,30,3,12,4,3
6013,5605,35,31,4,12,4,3
5678,5260,35,31,5,12,4,3
4635,4188,34,31,6,12,4,3
2612,2148,35,31,7,12,4,3
1368,828,34,30,8,12,4,3
1205,579,35,31,9,12,4,3
1179,477,38,32,10,12,4,3
1161,458,43,32,11,12,4,3
1228,637,46,32,12,12,4,3
1315,982,48,31,13,12,4,3
1230,1212,51,30,14,12,4,3
1285,1578,53,28,15,12,4,3
1242,1780,53,27,16,12,4,3
946,1702,54,26,17,12,4,3
475,1277,54,25,18,12,4,3
116,666,52,25,19,12,4,3
0,0,50,26,20,12,4,3
573,456,48,26,21,12,4,3
1634,1547,45,26,22,12,4,3
3021,2948,42,27,23,12,4,3
4218,4254,39,28,24,12,4,3
6827,4175,40,29,1,13,5,3
7186,4595,39,28,2,13,5,3
7259,4805,39,29,3,13,5,3
7147,4825,39,29,4,13,5,3
6719,4520,38,29,5,13,5,3
5536,3475,38,29,6,13,5,3
3494,1490,38,29,7,13,5,3
2091,371,38,30,8,13,5,3
1564,320,38,30,9,13,5,3
1230,450,39,30,10,13,5,3
1020,609,40,31,11,13,5,3
1039,812,41,32,12,13,5,3
1251,1093,43,32,13,13,5,3
1388,1252,43,32,14,13,5,3
1657,1531,42,33,15,13,5,3
1814,1677,41,35,16,13,5,3
1668,1631,40,36,17,13,5,3
1269,1347,39,37,18,13,5,3
785,862,39,36,19,13,5,3
0,0,38,37,20,13,5,3
303,344,38,37,21,13,5,3
1280,1289,38,37,22,13,5,3
2716,2651,38,36,23,13,5,3
3992,3907,38,36,24,13,5,3
3765,5337,35,33,1,14,6,3
4181,5784,31,27,2,14,6,3
4363,5980,28,24,3,14,6,3
4370,6013,25,19,4,14,6,3
4030,5678,23,17,5,14,6,3
2986,4635,21,15,6,14,6,3
1040,2612,20,12,7,14,6,3
29,1368,18,10,8,14,6,3
0,1205,17,8,9,14,6,3
181,1179,16,8,10,14,6,3
302,1161,15,7,11,14,6,3
553,1228,15,7,12,14,6,3
951,1315,17,6,13,14,6,3
1272,1230,17,7,14,14,6,3
1669,1285,19,6,15,14,6,3
1962,1242,20,5,16,14,6,3
2019,946,20,4,17,14,6,3
1834,475,20,5,18,14,6,3
1490,116,20,3,19,14,6,3
856,0,18,2,20,14,6,3
1180,573,17,0,21,14,6,3
1939,1634,17,-1,22,14,6,3
3084,3021,16,-1,23,14,6,3
4251,4218,15,-1,24,14,6,3
2321,6827,15,-2,1,15,7,3
2861,7186,14,-1,2,15,7,3
3182,7259,14,-1,3,15,7,3
3336,7147,14,-1,4,15,7,3
3296,6719,14,0,5,15,7,3
2971,5536,14,1,6,15,7,3
2265,3494,14,1,7,15,7,3
1481,2091,14,2,8,15,7,3
610,1564,15,2,9,15,7,3
143,1230,19,3,10,15,7,3
96,1020,22,4,11,15,7,3
261,1039,24,5,12,15,7,3
573,1251,27,6,13,15,7,3
994,1388,29,7,14,15,7,3
1218,1657,33,9,15,15,7,3
1342,1814,34,10,16,15,7,3
1325,1668,36,13,17,15,7,3
1124,1269,36,14,18,15,7,3
717,785,36,16,19,15,7,3
0,0,35,18,20,15,7,3
175,303,35,19,21,15,7,3
737,1280,34,20,22,15,7,3
1589,2716,34,21,23,15,7,3
2491,3992,35,23,24,15,7,3
5030,3765,35,24,1,16,1,3
5429,4181,36,25,2,16,1,3
5621,4363,37,26,3,16,1,3
5640,4370,37,27,4,16,1,3
5528,4030,37,28,5,16,1,3
5179,2986,37,29,6,16,1,3
4517,1040,37,30,7,16,1,3
3854,29,38,32,8,16,1,3
2959,0,38,32,9,16,1,3
2313,181,39,34,10,16,1,3
2000,302,41,34,11,16,1,3
1923,553,44,33,12,16,1,3
1996,951,48,32,13,16,1,3
2241,1272,51,31,14,16,1,3
2484,1669,51,30,15,16,1,3
2532,1962,50,30,16,16,1,3
2244,2019,48,31,17,16,1,3
1654,1834,48,30,18,16,1,3
945,1490,47,28,19,16,1,3
0,856,45,27,20,16,1,3
237,1180,42,27,21,16,1,3
1171,1939,42,27,22,16,1,3
2341,3084,41,27,23,16,1,3
3411,4251,39,25,24,16,1,3
5116,2321,37,22,1,17,2,3
5441,2861,34,18,2,17,2,3
5515,3182,33,15,3,17,2,3
5409,3336,31,14,4,17,2,3
4968,3296,30,13,5,17,2,3
3772,2971,28,12,6,17,2,3
1649,2265,27,11,7,17,2,3
368,1481,25,10,8,17,2,3
69,610,25,9,9,17,2,3
93,143,26,8,10,17,2,3
217,96,27,9,11,17,2,3
452,261,28,6,12,17,2,3
767,573,28,4,13,17,2,3
1023,994,29,4,14,17,2,3
1425,1218,30,3,15,17,2,3
1650,1342,30,1,16,17,2,3
1648,1325,30,1,17,17,2,3
1323,1124,29,0,18,17,2,3
875,717,28,-1,19,17,2,3
0,0,27,-2,20,17,2,3
253,175,25,-2,21,17,2,3
1295,737,25,0,22,17,2,3
2693,1589,23,0,23,17,2,3
3867,2491,22,0,24,17,2,3
4206,5030,21,0,1,18,3,3
4510,5429,20,-1,2,18,3,3
4613,5621,19,-1,3,18,3,3
4555,5640,18,-2,4,18,3,3
4163,5528,17,-4,5,18,3,3
3023,5179,16,-4,6,18,3,3
960,4517,15,-5,7,18,3,3
0,3854,14,-6,8,18,3,3
62,2959,14,-6,9,18,3,3
357,2313,15,-6,10,18,3,3
595,2000,17,-5,11,18,3,3
875,1923,20,-5,12,18,3,3
1230,1996,21,-4,13,18,3,3
1495,2241,23,-2,14,18,3,3
1833,2484,25,-1,15,18,3,3
2049,2532,27,-1,16,18,3,3
2004,2244,28,-1,17,18,3,3
1653,1654,29,-1,18,18,3,3
1154,945,29,-2,19,18,3,3
220,0,27,0,20,18,3,3
426,237,26,1,21,18,3,3
1432,1171,25,2,22,18,3,3
2810,2341,23,4,23,18,3,3
4039,3411,22,3,24,18,3,3
4499,5116,22,2,1,19,4,3
4840,5441,20,1,2,19,4,3
4972,5515,20,0,3,19,4,3
4925,5409,18,0,4,19,4,3
4536,4968,17,1,5,19,4,3
3406,3772,16,0,6,19,4,3
1342,1649,16,0,7,19,4,3
374,368,16,1,8,19,4,3
489,69,18,1,9,19,4,3
719,93,21,1,10,19,4,3
819,217,24,4,11,19,4,3
953,452,28,5,12,19,4,3
1195,767,30,6,13,19,4,3
1347,1023,32,5,14,19,4,3
1558,1425,34,6,15,19,4,3
1583,1650,35,7,16,19,4,3
1373,1648,36,7,17,19,4,3
996,1323,36,7,18,19,4,3
573,875,36,8,19,19,4,3
0,0,34,10,20,19,4,3
403,253,32,11,21,19,4,3
1457,1295,30,14,22,19,4,3
2904,2693,29,15,23,19,4,3
4169,3867,28,15,24,19,4,3
4174,4206,27,17,1,20,5,3
4596,4510,26,17,2,20,5,3
4803,4613,26,17,3,20,5,3
4859,4555,24,17,4,20,5,3
4593,4163,23,17,5,20,5,3
3557,3023,23,17,6,20,5,3
1577,960,22,16,7,20,5,3
492,0,22,17,8,20,5,3
267,62,26,18,9,20,5,3
246,357,30,19,10,20,5,3
310,595,33,21,11,20,5,3
553,875,35,22,12,20,5,3
880,1230,38,22,13,20,5,3
1013,1495,39,21,14,20,5,3
1222,1833,40,21,15,20,5,3
1364,2049,41,21,16,20,5,3
1315,2004,41,19,17,20,5,3
1060,1653,41,20,18,20,5,3
721,1154,40,20,19,20,5,3
0,220,38,22,20,20,5,3
227,426,37,24,21,20,5,3
1204,1432,36,26,22,20,5,3
2570,2810,35,28,23,20,5,3
3765,4039,34,29,24,20,5,3
4152,4499,34,31,1,21,6,3
4540,4840,34,31,2,21,6,3
4716,4972,34,32,3,21,6,3
4719,4925,34,33,4,21,6,3
4373,4536,34,33,5,21,6,3
3305,3406,35,34,6,21,6,3
1353,1342,35,34,7,21,6,3
296,374,35,34,8,21,6,3
79,489,36,35,9,21,6,3
37,719,37,35,10,21,6,3
0,819,38,35,11,21,6,3
167,953,40,37,12,21,6,3
445,1195,43,37,13,21,6,3
651,1347,46,36,14,21,6,3
903,1558,47,32,15,21,6,3
1101,1583,48,30,16,21,6,3
1093,1373,47,29,17,21,6,3
982,996,47,27,18,21,6,3
774,573,45,27,19,21,6,3
29,0,44,27,20,21,6,3
174,403,41,28,21,21,6,3
908,1457,40,28,22,21,6,3
1935,2904,40,27,23,21,6,3
2979,4169,39,25,24,21,6,3
2977,4174,38,22,1,22,7,3
3395,4596,38,22,2,22,7,3
3618,4803,37,22,3,22,7,3
3673,4859,36,22,4,22,7,3
3549,4593,35,22,5,22,7,3
3104,3557,35,21,6,22,7,3
2341,1577,35,21,7,22,7,3
1539,492,35,21,8,22,7,3
586,267,35,21,9,22,7,3
48,246,35,21,10,22,7,3
0,310,37,21,11,22,7,3
222,553,37,20,12,22,7,3
468,880,39,19,13,22,7,3
805,1013,39,19,14,22,7,3
1230,1222,40,19,15,22,7,3
1547,1364,41,19,16,22,7,3
1604,1315,40,19,17,22,7,3
1445,1060,40,18,18,22,7,3
1169,721,40,19,19,22,7,3
408,0,37,19,20,22,7,3
468,227,35,19,21,22,7,3
1062,1204,34,19,22,22,7,3
1905,2570,32,18,23,22,7,3
2799,3765,31,19,24,22,7,3
4668,4152,30,19,1,23,1,3
5108,4540,29,18,2,23,1,3
5306,4716,28,18,3,23,1,3
5375,4719,27,18,4,23,1,3
5317,4373,27,18,5,23,1,3
5002,3305,26,19,6,23,1,3
4463,1353,26,20,7,23,1,3
3839,296,27,20,8,23,1,3
2908,79,29,21,9,23,1,3
2197,37,31,21,10,23,1,3
1885,0,35,22,11,23,1,3
1770,167,39,25,12,23,1,3
1919,445,45,29,13,23,1,3
2117,651,46,33,14,23,1,3
2309,903,49,35,15,23,1,3
2320,1101,51,32,16,23,1,3
2024,1093,52,29,17,23,1,3
1435,982,53,28,18,23,1,3
821,774,51,25,19,23,1,3
0,29,46,23,20,23,1,3
136,174,43,24,21,23,1,3
1083,908,39,22,22,23,1,3
2229,1935,37,23,23,23,1,3
3250,2979,36,22,24,23,1,3
5146,2977,34,22,1,24,2,3
5390,3395,33,22,2,24,2,3
5419,3618,32,22,3,24,2,3
5285,3673,32,22,4,24,2,3
4836,3549,33,22,5,24,2,3
3613,3104,31,22,6,24,2,3
1521,2341,31,22,7,24,2,3
462,1539,31,22,8,24,2,3
413,586,32,22,9,24,2,3
516,48,34,21,10,24,2,3
595,0,36,20,11,24,2,3
775,222,35,14,12,24,2,3
1069,468,36,14,13,24,2,3
1304,805,37,12,14,24,2,3
1655,1230,37,11,15,24,2,3
1851,1547,37,9,16,24,2,3
1770,1604,36,8,17,24,2,3
1403,1445,35,6,18,24,2,3
905,1169,33,7,19,24,2,3
0,408,32,6,20,24,2,3
186,468,30,5,21,24,2,3
1204,1062,28,4,22,24,2,3
2650,1905,26,3,23,24,2,3
3856,2799,24,3,24,24,2,3
4366,4668,22,1,1,25,3,3
4731,5108,20,1,2,25,3,3
4837,5306,18,-1,3,25,3,3
4742,5375,17,-3,4,25,3,3
4356,5317,16,-2,5,25,3,3
3152,5002,15,-2,6,25,3,3
1109,4463,14,-2,7,25,3,3
150,3839,14,-2,8,25,3,3
255,2908,16,-1,9,25,3,3
502,2197,18,-2,10,25,3,3
634,1885,21,-3,11,25,3,3
854,1770,23,-3,12,25,3,3
1159,1919,25,-3,13,25,3,3
1380,2117,27,-3,14,25,3,3
1650,2309,29,-3,15,25,3,3
1781,2320,30,-2,16,25,3,3
1571,2024,31,-3,17,25,3,3
1137,1435,30,-2,18,25,3,3
700,821,29,-2,19,25,3,3
0,0,28,-2,20,25,3,3
312,136,26,-1,21,25,3,3
1391,1083,25,0,22,25,3,3
2815,2229,24,1,23,25,3,3
4109,3250,23,2,24,25,3,3
5464,5146,22,3,1,26,4,3
5864,5390,21,3,2,26,4,3
6042,5419,20,4,3,26,4,3
6021,5285,18,5,4,26,4,3
5632,4836,17,5,5,26,4,3
4497,3613,17,6,6,26,4,3
2415,1521,17,6,7,26,4,3
1242,462,16,6,8,26,4,3
868,413,19,8,9,26,4,3
656,516,23,8,10,26,4,3
520,595,27,6,11,26,4,3
562,775,29,7,12,26,4,3
752,1069,31,6,13,26,4,3
923,1304,33,6,14,26,4,3
1204,1655,34,7,15,26,4,3
1378,1851,35,7,16,26,4,3
1305,1770,34,10,17,26,4,3
1049,1403,34,10,18,26,4,3
781,905,34,10,19,26,4,3
0,0,33,11,20,26,4,3
150,186,32,12,21,26,4,3
1138,1204,31,13,22,26,4,3
2528,2650,30,14,23,26,4,3
3766,3856,30,15,24,26,4,3
3843,4366,30,15,1,27,5,3
4216,4731,30,14,2,27,5,3
4370,4837,29,15,3,27,5,3
4342,4742,30,15,4,27,5,3
3986,4356,29,15,5,27,5,3
2877,3152,29,15,6,27,5,3
920,1109,28,14,7,27,5,3
0,150,28,13,8,27,5,3
78,255,28,12,9,27,5,3
275,502,28,11,10,27,5,3
488,634,29,11,11,27,5,3
786,854,30,9,12,27,5,3
1146,1159,30,9,13,27,5,3
1445,1380,32,7,14,27,5,3
1809,1650,33,6,15,27,5,3
2031,1781,33,3,16,27,5,3
1976,1571,33,3,17,27,5,3
1636,1137,32,2,18,27,5,3
1282,700,31,3,19,27,5,3
447,0,29,1,20,27,5,3
583,312,27,0,21,27,5,3
1560,1391,26,0,22,27,5,3
2967,2815,25,-1,23,27,5,3
4217,4109,23,-1,24,27,5,3
3779,5464,22,-2,1,28,6,3
4224,5864,21,-1,2,28,6,3
4431,6042,20,-1,3,28,6,3
4475,6021,20,-1,4,28,6,3
4181,5632,19,-1,5,28,6,3
3154,4497,19,0,6,28,6,3
1271,2415,19,0,7,28,6,3
234,1242,19,0,8,28,6,3
17,868,21,0,9,28,6,3
0,656,23,-1,10,28,6,3
6,520,26,-1,11,28,6,3
126,562,29,-1,12,28,6,3
394,752,32,0,13,28,6,3
520,923,34,1,14,28,6,3
694,1204,38,1,15,28,6,3
748,1378,39,2,16,28,6,3
689,1305,41,2,17,28,6,3
527,1049,42,3,18,28,6,3
585,781,41,6,19,28,6,3
380,0,39,6,20,28,6,3
709,150,37,12,21,28,6,3
1552,1138,36,13,22,28,6,3
2629,2528,35,15,23,28,6,3
3764,3766,35,17,24,28,6,3
3512,3843,34,18,1,29,7,3
4001,4216,34,20,2,29,7,3
4255,4370,35,21,3,29,7,3
4369,4342,35,21,4,29,7,3
4297,3986,35,21,5,29,7,3
3935,2877,35,23,6,29,7,3
3215,920,34,24,7,29,7,3
2403,0,34,25,8,29,7,3
1536,78,36,28,9,29,7,3
1038,275,38,29,10,29,7,3
837,488,42,31,11,29,7,3
831,786,45,33,12,29,7,3
999,1146,47,36,13,29,7,3
1165,1445,49,39,14,29,7,3
1257,1809,50,39,15,29,7,3
1205,2031,49,41,16,29,7,3
990,1976,47,43,17,29,7,3
637,1636,47,43,18,29,7,3
348,1282,47,44,19,29,7,3
0,447,47,45,20,29,7,3
307,583,47,45,21,29,7,3
970,1560,47,45,22,29,7,3
1867,2967,48,45,23,29,7,3
2793,4217,47,45,24,29,7,3
4631,3779,48,45,1,30,1,3
5093,4224,46,44,2,30,1,3
5337,4431,46,44,3,30,1,3
5453,4475,46,42,4,30,1,3
5433,4181,43,39,5,30,1,3
5169,3154,42,38,6,30,1,3
4603,1271,41,37,7,30,1,3
3864,234,41,36,8,30,1,3
2878,17,42,37,9,30,1,3
2003,0,46,38,10,30,1,3
1512,6,48,38,11,30,1,3
1261,126,48,37,12,30,1,3
1186,394,49,37,13,30,1,3
1303,520,49,37,14,30,1,3
1434,694,47,38,15,30,1,3
1430,748,46,38,16,30,1,3
1197,689,44,39,17,30,1,3
718,527,43,39,18,30,1,3
364,585,41,38,19,30,1,3
0,380,41,38,20,30,1,3
346,709,40,38,21,30,1,3
1370,1552,40,37,22,30,1,3
2593,2629,39,37,23,30,1,3
3703,3764,39,37,24,30,1,3
5474,3512,39,37,1,31,2,3
5846,4001,39,37,2,31,2,3
5970,4255,39,37,3,31,2,3
5918,4369,39,38,4,31,2,3
5540,4297,39,38,5,31,2,3
4364,3935,39,38,6,31,2,3
2342,3215,39,38,7,31,2,3
1095,2403,40,38,8,31,2,3
680,1536,39,38,9,31,2,3
426,1038,40,38,10,31,2,3
269,837,40,38,11,31,2,3
249,831,40,39,12,31,2,3
450,999,40,38,13,31,2,3
639,1165,40,38,14,31,2,3
912,1257,40,38,15,31,2,3
1084,1205,40,37,16,31,2,3
977,990,40,37,17,31,2,3
699,637,39,36,18,31,2,3
481,348,39,35,19,31,2,3
0,0,38,35,20,31,2,3
352,307,37,34,21,31,2,3
1389,970,37,34,22,31,2,3
2830,1867,37,34,23,31,2,3
4127,2793,37,33,24,31,2,3
3649,4631,36,33,1,1,3,4
4074,5093,36,34,2,1,3,4
4272,5337,35,32,3,1,3,4
4302,5453,35,32,4,1,3,4
3796,5433,35,32,5,1,3,4
2813,5169,35,32,6,1,3,4
928,4603,34,32,7,1,3,4
0,3864,34,31,8,1,3,4
59,2878,33,30,9,1,3,4
184,2003,33,31,10,1,3,4
311,1512,34,31,11,1,3,4
510,1261,34,30,12,1,3,4
804,1186,35,30,13,1,3,4
986,1303,36,30,14,1,3,4
1252,1434,38,31,15,1,3,4
1427,1430,39,31,16,1,3,4
1378,1197,40,30,17,1,3,4
1109,718,40,30,18,1,3,4
791,364,40,30,19,1,3,4
9,0,39,29,20,1,3,4
64,346,39,28,21,1,3,4
992,1370,38,27,22,1,3,4
2396,2593,37,27,23,1,3,4
3636,3703,37,27,24,1,3,4
4296,5474,37,26,1,2,4,4
4675,5846,36,26,2,2,4,4
4808,5970,36,26,3,2,4,4
4769,5918,35,25,4,2,4,4
4406,5540,34,25,5,2,4,4
3236,4364,33,25,6,2,4,4
1311,2342,33,24,7,2,4,4
315,1095,33,24,8,2,4,4
269,680,36,25,9,2,4,4
342,426,38,25,10,2,4,4
333,269,41,26,11,2,4,4
373,249,44,27,12,2,4,4
564,450,46,28,13,2,4,4
682,639,48,29,14,2,4,4
961,912,50,29,15,2,4,4
1230,1084,51,29,16,2,4,4
1289,977,52,29,17,2,4,4
1092,699,51,29,18,2,4,4
865,481,50,29,19,2,4,4
91,0,48,28,20,2,4,4
0,352,46,28,21,2,4,4
940,1389,44,29,22,2,4,4
2300,2830,41,27,23,2,4,4
3554,4127,40,28,24,2,4,4
4153,3649,39,28,1,3,5,4
4508,4074,38,28,2,3,5,4
4681,4272,36,28,3,3,5,4
4675,4302,36,28,4,3,5,4
4307,3796,35,28,5,3,5,4
3116,2813,34,27,6,3,5,4
1214,928,33,27,7,3,5,4
245,0,34,27,8,3,5,4
246,59,37,28,9,3,5,4
388,184,40,29,10,3,5,4
488,311,42,28,11,3,5,4
644,510,45,27,12,3,5,4
865,804,46,28,13,3,5,4
1014,986,47,30,14,3,5,4
1252,1252,49,32,15,3,5,4
1452,1427,50,33,16,3,5,4
1388,1378,51,34,17,3,5,4
1138,1109,51,34,18,3,5,4
825,791,51,33,19,3,5,4
38,9,48,34,20,3,5,4
0,64,46,33,21,3,5,4
908,992,43,33,22,3,5,4
2296,2396,42,34,23,3,5,4
3537,3636,40,34,24,3,5,4
4399,4296,38,33,1,4,6,4
4813,4675,38,30,2,4,6,4
4985,4808,39,28,3,4,6,4
4990,4769,39,28,4,4,6,4
4658,4406,39,27,5,4,6,4
3560,3236,38,26,6,4,6,4
1665,1311,37,24,7,4,6,4
621,315,36,23,8,4,6,4
453,269,39,24,9,4,6,4
531,342,43,23,10,4,6,4
569,333,45,22,11,4,6,4
671,373,48,21,12,4,6,4
821,564,50,22,13,4,6,4
864,682,52,21,14,4,6,4
979,961,51,23,15,4,6,4
1024,1230,52,23,16,4,6,4
800,1289,52,22,17,4,6,4
453,1092,51,23,18,4,6,4
272,865,49,23,19,4,6,4
0,91,47,23,20,4,6,4
248,0,44,25,21,4,6,4
1016,940,41,25,22,4,6,4
2138,2300,41,25,23,4,6,4
3259,3554,40,26,24,4,6,4
2946,4153,40,27,1,5,7,4
3389,4508,38,26,2,5,7,4
3642,4681,38,26,3,5,7,4
3779,4675,37,27,4,5,7,4
3716,4307,37,27,5,5,7,4
3321,3116,36,27,6,5,7,4
2609,1214,36,26,7,5,7,4
1697,245,36,27,8,5,7,4
723,246,38,27,9,5,7,4
211,388,40,27,10,5,7,4
123,488,41,27,11,5,7,4
262,644,43,25,12,5,7,4
504,865,46,26,13,5,7,4
795,1014,46,27,14,5,7,4
1040,1252,46,28,15,5,7,4
1138,1452,46,28,16,5,7,4
1105,1388,44,28,17,5,7,4
926,1138,43,29,18,5,7,4
735,825,42,29,19,5,7,4
120,38,41,29,20,5,7,4
0,0,40,31,21,5,7,4
528,908,38,32,22,5,7,4
1410,2296,37,34,23,5,7,4
2334,3537,37,34,24,5,7,4
3209,4399,36,34,1,6,1,4
3675,4813,36,35,2,6,1,4
3918,4985,37,35,3,6,1,4
3982,4990,37,35,4,6,1,4
3896,4658,37,36,5,6,1,4
3560,3560,37,36,6,6,1,4
3109,1665,37,36,7,6,1,4
2421,621,37,36,8,6,1,4
1682,453,38,36,9,6,1,4
1219,531,39,37,10,6,1,4
1120,569,41,38,11,6,1,4
1177,671,44,38,12,6,1,4
1368,821,46,36,13,6,1,4
1660,864,49,34,14,6,1,4
1920,979,49,32,15,6,1,4
2031,1024,50,30,16,6,1,4
1849,800,49,28,17,6,1,4
1444,453,49,27,18,6,1,4
1032,272,47,26,19,6,1,4
192,0,44,24,20,6,1,4
0,248,41,23,21,6,1,4
884,1016,40,22,22,6,1,4
2060,2138,38,21,23,6,1,4
3205,3259,37,21,24,6,1,4
5249,2946,36,22,1,7,2,4
5600,3389,36,21,2,7,2,4
5711,3642,35,21,3,7,2,4
5644,3779,35,21,4,7,2,4
5247,3716,34,21,5,7,2,4
4031,3321,34,21,6,7,2,4
2089,2609,32,21,7,7,2,4
1071,1697,33,21,8,7,2,4
1039,723,35,21,9,7,2,4
1057,211,37,20,10,7,2,4
1020,123,40,20,11,7,2,4
1038,262,44,19,12,7,2,4
1127,504,47,19,13,7,2,4
1182,795,49,18,14,7,2,4
1320,1040,51,17,15,7,2,4
1423,1138,53,15,16,7,2,4
1171,1105,55,14,17,7,2,4
660,926,55,16,18,7,2,4
383,735,55,16,19,7,2,4
0,120,53,18,20,7,2,4
314,0,51,18,21,7,2,4
1435,528,48,20,22,7,2,4
2843,1410,45,21,23,7,2,4
4097,2334,44,22,24,7,2,4
4387,3209,42,23,1,8,3,4
4856,3675,41,25,2,8,3,4
5055,3918,38,25,3,8,3,4
5119,3982,39,25,4,8,3,4
4804,3896,37,25,5,8,3,4
3746,3560,36,25,6,8,3,4
1799,3109,35,25,7,8,3,4
609,2421,36,25,8,8,3,4
262,1682,42,27,9,8,3,4
136,1219,46,26,10,8,3,4
18,1120,49,26,11,8,3,4
107,1177,52,26,12,8,3,4
299,1368,54,26,13,8,3,4
437,1660,54,27,14,8,3,4
657,1920,55,25,15,8,3,4
783,2031,55,23,16,8,3,4
707,1849,53,21,17,8,3,4
528,1444,51,24,18,8,3,4
466,1032,50,22,19,8,3,4
0,192,48,25,20,8,3,4
82,0,47,30,21,8,3,4
1083,884,45,33,22,8,3,4
2492,2060,44,35,23,8,3,4
3746,3205,43,38,24,8,3,4
4572,5249,43,40,1,9,4,4
5006,5600,43,41,2,9,4,4
5201,5711,44,42,3,9,4,4
5175,5644,45,43,4,9,4,4
4820,5247,44,43,5,9,4,4
3635,4031,45,44,6,9,4,4
1716,2089,46,45,7,9,4,4
699,1071,46,46,8,9,4,4
662,1039,47,46,9,9,4,4
658,1057,48,47,10,9,4,4
640,1020,49,48,11,9,4,4
